lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1666877,SNaKE RAzOR,278547,ECH1,25,60,True,209499463,27010,1419570947,League of Order,24006861,278262053,147742290,31734406,18820467,11202300,9647926,1210244314,3250,428895,222838,783,2556896045,2796137884,1338296620,2090165117,291,60280866,15,62566,50706345542,54464228779,30870217718,35072870378,12958365,699082990,658601530,21193457,7719421,32092031
4029587,Lotu,278547,ECH1,25,60,True,208044186,27010,761995410,League of Order,8667117,208116176,146993393,31734406,18820467,10495920,1445847,614064650,27,188041,323188,284,429043717,517597076,409719427,798686027,593,1048716,3,52593,22735596292,22012793856,10998983449,14651926288,10501916,441477973,232619639,8262568,3556821,76011834
11164939,gibeek97,-,-,25,60,True,206330512,60,753679429,League of Order,-,206332912,148008339,31734406,18820467,7767300,2083613,311295868,886,74312,242563,1263,1331638691,1223844422,1030877788,5001226649,26,3164457080,643,112317,10401687328,10204177482,6255327277,6153981195,4776219,280632227,369763022,24619836,8137312,70003922
3452794,PavawN,278547,ECH1,25,60,True,205731442,27010,877069430,Wilderburg,5805940,206184042,145029509,31734406,18820467,10147060,3488634,573187607,294,171318,249646,1009,1413460536,1455657960,1001680920,5681413851,130,1870355654,391,105426,11514304858,11164268260,8382912725,7572760866,5260208,425834701,388811177,21138277,5694496,35471879
1386463,RashedQ8,265959,ECH3,25,60,True,204440439,27010,977440239,League of Order,3168238,210094759,143484696,31734406,18820467,10400870,5113226,657726987,625,196142,250993,1243,242670744,367966405,473115034,2556272698,111,3608148662,735,102292,15097345218,14371892638,11354767882,9456018445,8052250,493204748,379906157,23304292,20660640,59707893
3649325,Babycakey,278547,ECH1,25,60,True,203426016,27010,799774123,League of Order,8843356,246691426,142926943,31734406,18820467,9892060,3798593,562732759,181,215458,213884,834,204855797,169777673,83697290,1264733553,313,3514596011,844,91358,15591940971,13930944167,7646690224,8763469415,6665315,354932938,360587179,45021871,15906219,23089128
7088962,ƧӇƛƊƠƜ ӇЄƦƠ,278547,ECH1,25,60,True,202891463,27010,660730038,Wilderburg,3670768,202891463,141387320,31734406,18820467,10949270,1467914,432950606,153,146759,185818,505,545920456,458296345,929697347,2059768146,20,1707069933,344,135101,9143547016,10740784751,7402886377,6623199038,7982919,277388021,357968547,7033882,3205315,14850286
4508150,Мubin,265959,ECH3,25,60,True,198260451,27010,1570526587,League of Order,35385504,316903564,137405158,31734406,18820467,10300420,3383417,1071103647,968,332882,372817,1159,1205105830,937921835,1202606808,4551099077,239,4250003629,881,142218,36425778569,33603216483,22570913726,22729142479,14154507,765652587,611988658,44063620,23445365,125002892
4475636,Gelly Belly,278547,ECH1,25,60,True,198041917,27010,1420145192,League of Order,11893455,273927768,138027203,31734406,18820468,9459840,7408256,749775619,593,249629,245638,640,249581318,157811002,145772674,2395422326,2,4806945456,968,68327,11329455280,11472422023,5586703487,5578145007,2008736,465638886,698927709,42676117,16893644,195734087
3321228,ѧʟṃѧẓ88,229902,ECH2,25,60,True,193958416,27010,605049707,Wilderburg,4052889,194007786,133515493,31734406,18820467,9852050,4086964,596121632,61,216768,160369,129,222192866,262686585,164259259,489177533,47,176389462,36,69732,15440889734,20542813923,16448672836,14319568955,6186673,288076309,289913731,10529602,3732774,12642282
4401898,ᴮᴼ FALA7,265959,ECH3,25,60,True,189611922,27010,916891806,League of Order,3045131,189726872,129542859,31734406,18820467,9514190,2460812,623315058,1027,140175,173481,1643,1237109854,1445000491,676050556,5157910337,148,1923748233,406,160215,12924477220,13698598894,8450856119,8273292268,4903019,325847312,437003665,17156581,9167784,126408714
8237565,ᶠᴮᶦ Banao,265959,ECH3,25,60,True,184748121,27010,760586014,League of Order,16570845,186016491,125627018,31734406,18820467,8566230,5942885,629183189,869,312729,172728,441,1312902115,2251600380,249501855,3092014870,2239,2481622040,521,164805,24020188120,23036838161,4894406364,12262453563,6181766,342677030,359104124,26812841,14595810,16390726
12460734,Broke Babycakes,265959,ECH3,25,60,True,184681433,27010,501313008,Wilderburg,5522332,184681433,125013849,31734406,18820468,9112710,2081661,333849198,200,115588,108227,351,226975162,207613604,59436056,1950897028,52,1264532850,269,41734,14854103508,13300994726,6849950940,8546774468,7780978,162558025,292687021,11099600,4704332,30158015
4562030,NegativeQT,278547,ECH1,25,60,True,182890939,27010,978172678,League of Order,11708209,200396988,121578066,31734406,18820467,10758000,3185853,669914781,193,164498,351627,2297,2390582035,2443255880,1673562804,5962732049,934,634786345,131,171126,16244164422,15243839640,9405261470,9725542564,9183818,593831199,298169528,4911994,3559203,77529603
2569741,IIRenatusII,265959,ECH3,25,60,True,179846065,27010,706904429,League of Order,5419111,179846065,119345942,31734406,18820467,9945250,1210971,386421941,307,63447,316158,1931,843673835,1438369931,2040673627,4135712473,97,1494588418,312,70227,5208554819,5328960956,4112032571,3347719883,2994389,313270874,336922956,13557651,3581938,39262651
8600542,Hav0c13,265959,ECH3,25,60,True,179162408,27010,462459763,League of Order,4027788,179162408,118912585,31734406,18820467,9694950,1941545,384304325,135,84063,173000,476,1008020075,1124769099,906679140,4597960833,2542,892833146,189,141825,9543480973,10347510297,6115552355,5777968888,5247153,240137627,182762797,6017570,3540284,29845072
1183023,ÐK,278547,ECH1,25,60,True,178873333,27010,500848129,Wilderburg,4381143,201073683,117399620,31734406,18820467,10918840,2696195,465634172,287,135309,171358,1101,1400763625,1157634718,1195212890,1016009589,65,342536714,165,102423,15264267686,13781483466,11748461150,10632947902,10379391,267552194,190136048,11846625,5056027,26086982
4019235,Teng3n,265959,ECH3,25,60,True,177558310,27010,1268197298,League of Order,7079075,177558310,116965107,31734406,18820467,10038330,2915644,679538100,510,138872,357909,641,1042649754,657403906,1836659913,4580504565,35,243554168,67,145095,14813089367,13914027588,11144229043,10518620341,3892645,544487255,660917855,16344669,4879368,41458473
1440213,SpitFire,265959,ECH3,25,60,True,177551587,27010,705772862,Wilderburg,2302407,177551587,116996424,31734406,18820467,10000290,2337805,488931155,179,115444,284044,210,4615659290,2946686391,2602307837,5703943653,435,29509784,15,122263,7686383711,6948065965,4328247238,4537863194,4254194,356768078,255943878,10179215,2690121,80044190
8650536,Magic Juan,278547,ECH1,25,60,True,176431452,27010,1030986193,League of Order,17998166,216615524,115795989,31734406,18701217,10187980,1851256,613446196,112,105375,475680,938,2169589533,1899738383,1489544410,5526494610,70,25012785,54,194829,17523101067,18375032119,14924936432,12753595558,8112787,635319566,321870396,5884781,3487654,64336939
1454437,LoOve,265959,ECH3,25,60,True,176247696,27010,626068828,League of Order,8077098,183499666,117019843,31734406,18820467,8672980,1836535,400473627,517,101893,212510,1781,1438660177,1252644695,1484396487,989173244,199,73827558,66,84134,9558771696,9432134910,6004259790,6636129520,4876133,331710432,249351887,8412737,4929805,31202549
2717353,ᴳᴿcrazydoctor94,265959,ECH3,25,60,True,175418619,27010,1111832641,League of Order,6152860,176216246,116221686,31734406,18820467,8642060,2156639,494323483,345,74601,481718,619,481900501,696185223,635734250,3116466247,66,2282074845,477,138210,10988925157,11459844687,10018790779,7463740767,2633474,536197787,485463041,21371026,9747229,58719985
3612051,ᶜʸᵇメSᴘᴀʀᴛø,278547,ECH1,25,60,True,173520512,27010,884543843,League of Order,14310394,177182100,113790654,31732531,18621717,9375610,1853346,455065310,284,84020,364534,2028,1981878851,1949037827,1914921018,4175344311,311,118720553,34,103673,10165012248,8544917231,7223383110,6566878638,6140283,512687426,273396030,4602002,5972809,87642405
7504081,M 3 R C,278547,ECH1,25,60,True,172346419,27010,963489972,Wilderburg,9968229,210506579,111846706,31734406,18820467,9944840,5423855,679353487,731,302050,187273,674,932724237,498017841,685200953,2894269883,19,664893894,147,125754,18823651373,19054096298,9622166074,11903914028,7452242,446760440,411291699,28288603,10518502,65977502
5390332,RaphaeI,265959,ECH3,25,60,True,167837610,27010,563203436,Wilderburg,6852699,182998610,107400157,31734406,18820467,9882580,4010979,499885109,1150,104259,150582,602,1358005078,738493234,1008027365,1849761634,104,5079808256,1091,81580,15808068296,13092040274,11604848318,8869318681,9396284,305465266,178674040,6111170,4596683,68092260
6384492,Broke Neccy,278547,ECH1,25,60,True,167460095,27010,758697739,Wilderburg,6848027,167796485,107780462,31734406,18820467,9124760,2046908,434459291,399,180359,237772,602,1186985835,939520033,345387851,2747908891,143,559026051,125,48810,9649487785,10008568822,4896965223,5849676048,3152892,300177712,421654010,8207020,2020909,26420761
2835247,ChestNut,265959,ECH3,25,60,True,167340432,27010,609945725,League of Order,1188189,167372992,106461779,31734406,18820467,10323780,3328664,375335769,597,133285,174905,537,496722975,502062937,294307066,1750787141,757,338815951,71,86560,5300797359,5216057004,2519102040,3114913549,2377652,226064309,326944152,29074391,8650723,18552302
1160981,SaV4g0n,183458,ECHO,25,60,True,167289884,60,1115873424,League of Order,-,167289884,107991981,31734406,18820467,8743030,3207782,530085331,1818,192163,305349,2617,508900120,460426899,503070778,4819626279,330,8436022001,1704,100449,13565665028,12660562309,8682340133,5774332332,2294712,413210412,561680473,44941182,22500009,71221263
2810149,EnnZo,265959,ECH3,25,60,True,167193111,27010,552372345,League of Order,7043695,167193111,106870563,31732531,18820467,9769550,410525,486244248,59,112806,185501,334,1662803832,1554466682,1648939322,4037946153,7,1795799979,369,104522,12162240081,10946336749,10639027824,7943429631,4546488,304042486,221111131,5850044,2765475,18547301
1652299,SoD,278547,ECH1,25,60,True,166536150,27010,2412949482,League of Order,34670123,230858020,105727957,31734406,18820467,10253320,11491642,1141085798,2864,317458,662027,1503,166863813,63673553,86394347,7147607904,-,7500000000,1546,181539,38057996514,33708607487,27325121406,25292643236,8238152,1408250326,828201644,55041466,29778333,88166665
3648125,ᵘᵒᵘnAKIn,278547,ECH1,25,60,True,166074199,27010,1807160785,League of Order,11323230,181971805,103918186,31734406,18820467,11601140,12463477,926764318,5012,151754,315799,2561,1130130131,753013161,589477694,2364446589,487,6859280514,1546,176450,20103290555,19802966733,15101314173,14031959410,5495000,687576040,871269761,60673469,42836558,135996367
1616391,ᴮʳᵘⁱⁿʙʀᴏᴡɴɪᴇᵔᴥᵔ,265959,ECH3,25,60,True,165657623,27010,682300904,League of Order,12417423,165871573,105759660,31734406,18820467,9343090,1604549,432762934,206,72269,357884,327,1513052319,1455089372,1408167476,4685770721,-,4092083,4,125095,7322083485,6871199569,4829695288,4633135068,4472974,417218316,171517626,4730704,2294688,86384182
4966932,HAVN,265959,ECH3,25,60,True,163036056,27010,432797111,League of Order,4463456,163182176,103579508,31732531,18820467,8903550,1969115,362976954,469,126951,210216,233,405900759,476710986,226660472,2520151088,10,220690639,51,69653,8849694978,8164893023,5612781120,5687252526,4158750,247564637,155820503,10461842,5211892,12904921
2404313,Nawaff,265959,ECH3,25,60,True,162617922,27010,717932671,League of Order,6103776,164418162,102009019,31734406,18820467,10054030,3809824,436916387,100,126281,285023,54,578957265,572669838,619561911,1949505439,253,535269485,114,111282,9917832200,8946917637,6052722152,6292182387,5150325,400324084,291085178,12301421,4730438,9305354
10832006,BaByBee,265959,ECH3,25,60,True,162370089,27010,488024046,League of Order,7195346,178018789,102997831,31732531,18740967,8898760,1333025,446452398,478,193631,122715,255,1599972946,2125026575,990040897,3377449231,4754,2294790072,463,62279,19148480511,19060654564,10872887278,11189436422,6904236,226300409,215265398,11533909,11337054,23335123
9816988,ᴳᵉⁿ 장 비,265959,ECH3,25,60,True,161859764,27010,884530253,League of Order,8261571,207714624,102108550,31734406,18820468,9196340,2718822,577107691,591,195962,219572,486,725177916,724982089,730886624,3713944984,169,4446989246,891,137517,14839936494,16196074275,11735000305,8928365645,5249133,370420299,421867418,23522649,13061112,55256383
2234838,ᶜʰᵃᵒˢメLin,278547,ECH1,25,60,True,161751363,27010,782396087,League of Order,5394040,161751363,102058340,31734406,18820467,9138150,3037648,498896874,1306,179167,199572,926,590605350,290720549,601919122,5473578909,108,5430825347,1143,58607,11771619061,10748669752,6407285659,6194611331,1491458,302231949,398662460,46266812,17117850,16461617
1884432,ᴹˣ Core,265959,ECH3,25,60,True,160604525,27010,523625782,League of Order,7220268,160968471,100677082,31734406,18820467,9372570,3764134,458278304,483,152141,197070,712,715084066,643978183,570768495,2200961585,669,1345745004,293,106155,12740495563,12419434277,8980905849,8374398325,4668418,323070160,158765806,4929439,1872469,34608961
2434420,Hyśt,265959,ECH3,25,60,True,159115658,27010,1899193629,League of Order,28395181,206164165,98332765,31734406,18820467,10228020,2693120,702414054,213,124655,647240,1688,1632219332,1588158956,1327047805,6590229147,1166,177854932,48,120089,17128327465,15728538262,11660289859,11563704613,6373449,1110418470,639908838,27578856,14619395,106550568
1176862,PufferFish,265959,ECH3,25,60,True,158759358,27010,556144228,League of Order,173539,158776352,99717048,31732531,18820467,8472620,571615,435889068,471,35266,319517,500,1813319703,2148387365,1944638766,3907540190,8173,103237635,39,132273,5103521969,5617265672,3651754908,3083733069,3075966,336466254,144197734,5256083,2842563,67160968
6418014,Evil Zalmis,278547,ECH1,25,60,True,158619514,27010,1210320094,Wilderburg,16712996,162993865,97975571,31734406,18820467,10089070,5906269,588161574,1837,165693,226250,1349,145581906,121784032,79436810,724319308,10,273006919,70,119204,25384867469,22261321058,20173553698,17550739520,7583955,524007371,539058927,46492343,25363277,72317219
2622169,NoSoup4You,265959,ECH3,25,60,True,158190554,27010,604019420,League of Order,7088976,161479554,97797280,31734406,18820468,9838400,4233234,488863892,908,192736,274630,760,944810457,645560988,562563381,520557315,1618,50187652,13,70536,17488883507,16152948308,11824990510,11620257775,6278582,383858704,198424804,6650325,3849230,11074694
4778165,Broke Midget,265959,ECH3,25,60,True,157491413,27010,896645251,Wilderburg,5912087,186082873,97005210,31734406,18820467,9931330,7273016,666368804,755,260275,245575,177,120356547,178922479,129885782,883369983,20,3566070840,846,108891,29780596658,27261999892,19146877794,18918950771,8225758,477290245,341991169,29302794,11130077,36399661
10046314,ˢᵉⁿˢᵉⁱ 유비,278547,ECH1,25,60,True,157365367,27010,997552762,League of Order,12097850,180931123,96846764,31734406,18820467,9963730,6339455,656371996,1259,202037,250176,660,387046200,259330230,187763877,3069957207,39,1152965043,249,65316,20515083010,19035054507,12377538557,12880956499,6792035,476510429,424368078,40252694,17710196,38229942
8521635,ᶠᴮᶦ Agent X,265959,ECH3,25,60,True,157310109,27010,907251292,League of Order,12351878,164491805,97329141,31732531,18820467,9427970,3924760,526692144,653,161589,235804,888,876783470,414979487,453687495,3497069171,2576,3182381163,658,114210,14369900462,11744974507,9018660304,8191852011,3341339,433670678,410946712,18685357,10612354,32952404
1701058,Sensei Princess,278547,ECH1,25,60,True,156181874,27010,884480078,League of Order,3403,156310424,95766861,31734406,18820467,9860140,8124337,683200489,799,178721,349024,576,807554324,625922558,400159596,3115667076,200,8732749954,1877,195393,33691091227,30938560064,25143950708,21081107411,10467893,595642928,200951708,3927030,3565439,80029899
11187035,ᶜʰᵃᵒˢメbubu,265959,ECH3,25,60,True,154733099,27010,519250364,League of Order,5920787,154733099,96076396,31734406,18820467,8101830,2337937,354874106,353,113808,148697,121,580817298,447731892,103303699,2045986524,553,755000000,153,25752,7563674747,6911223231,4696552539,4436395956,2106119,201332224,246440325,22963237,11217746,36430461
10190879,ᴸᴳ 마 초,265959,ECH3,25,60,True,152960950,27010,785955593,Springwardens,5443961,154822220,93578796,31734406,18820468,8827280,2517493,458442931,704,166269,123532,859,973432198,956298703,1034129342,2966250897,949,310962803,68,104679,13659334978,12745029078,5718849663,7583065558,4329703,247545936,418076732,27917454,13474512,77838187
3034691,Broke Pingüryen,265959,ECH3,25,60,True,152745333,27010,749934065,League of Order,9152894,157816183,92689110,31734406,18820467,9501350,832193,518975140,306,116486,248101,389,193165858,127013004,182222243,2190251706,3,2405411971,496,79069,8451401670,8055870311,6100660268,5068281115,990639,345241482,294041797,17342400,8130561,84972555
6409636,Evil Kat,278547,ECH1,25,60,True,152458061,27010,1324056308,Wilderburg,8691555,178708343,91348878,31734406,18820467,10554310,3406597,680437596,591,192065,301837,1624,2132428715,1573554819,1063689690,4890898856,385,651340639,159,231011,17572763908,16960691028,11810736618,11696393345,7267003,429646780,783642840,21941371,12568357,75302378
3104679,ᶜʰᵃᵒˢ ﾒ Milone,265959,ECH3,25,60,True,151200110,27010,480780937,League of Order,1877749,151200110,93361447,31734406,18820467,7283790,1543476,350389577,52,101017,154116,385,598056870,540634977,856850122,3232323537,133,64000001,16,75730,5313097361,8488158314,7282552375,5674332155,1985775,257456874,197177120,12834040,6740237,6540892
9947044,Aсe,278547,ECH1,25,60,True,149287824,27010,536995064,League of Order,10046868,200171113,89335071,31734406,18820467,9397880,3021044,434097164,639,90839,178369,561,236587490,68673171,293875335,3480687759,184,1221868907,250,79078,10915065180,11267736199,6990316560,6389057167,6595474,296011065,199140058,5091481,2376410,34163814
1888713,thick latinas,265959,ECH3,25,60,True,148530360,27010,913985055,League of Order,20433607,242940349,88708256,31734406,18820468,9267230,5665193,609838391,611,182346,229731,442,74888141,92274931,51666035,1886513769,74,4627068860,934,43065,9778355976,9260534800,5304640604,4941594333,2756855,409283255,429591120,24530650,15888577,34370152
3294730,Clansolace,265959,ECH3,25,60,True,148359903,27010,651251341,League of Order,6545261,148542573,88632220,31734406,18820467,9172810,2552884,549682669,58,208474,179606,573,3397955752,3618897707,1609600198,2576127739,46,750885881,166,101233,18880803793,18246167534,6374672534,10986730997,3290209,344347955,280624785,8066124,3651412,14456586
9190733,亗 ARCHON 亗,265959,ECH3,25,60,True,147639765,27010,970838997,League of Order,13405230,157444498,89181897,31732531,18820467,7904870,739894,391794128,155,22362,511436,143,2614980738,3025084647,1960133511,5958878216,26,157801158,40,146966,8341063610,7310025779,7996406459,5981685386,3714688,530588386,348636197,4476537,4736034,82372837
3715972,۞UPPER҉3,278547,ECH1,25,60,True,147191237,27010,727372949,League of Order,8565806,148966687,88528039,31732531,18820467,8110200,437251,431336015,30,78543,265035,1106,1536848146,1563208624,1745473675,3994412624,180,551465155,165,116382,7322017693,7575829333,5680563570,5154162477,2407885,350779229,283914971,14316518,9763102,68497532
4346294,SUNＷUKONG,265959,ECH3,25,60,True,147037866,27010,979432942,League of Order,15338954,217461346,86976948,31732531,18820467,9507920,2569167,450693539,752,110401,266058,808,1351299705,1054472430,763247492,2682519238,1532,1394308402,305,98015,8299247637,8102846920,5271549298,5291136173,5857713,364715380,436202169,41482868,23765986,111664695
1358141,ᵘⁿᵈᵉʳᵈᵒᵍPumbaaヅ,265959,ECH3,25,60,True,147004417,27010,893040812,League of Order,8081624,156175493,87583434,31734406,18820467,8866110,3779468,622579174,244,135913,281232,494,935112915,810662298,782721085,4845257799,6783,1664211096,341,123718,12335039300,12364130524,8538117678,7353434725,2595893,486145015,346727442,17043921,13651828,29276808
1181168,Tommy 亗,265959,ECH3,25,60,True,145746200,27010,712892443,Wilderburg,6516496,145746200,89637502,31732531,18820467,5555700,1545329,303540239,257,21499,303360,449,4089101137,1517746808,3152170448,2218042696,384,1713330,4,66596,5148366461,2330789884,3698531069,3017826142,1529846,366102068,261858455,17125558,6708391,61005616
2481878,Ancientpanda,265959,ECH3,25,60,True,145663923,27010,500794912,League of Order,5200621,146618823,86049435,31732531,18820467,9061490,2902785,332385008,841,66916,176780,951,827129507,919841703,754397751,1967380950,1951,567809453,122,110702,7184799899,7634336030,6073599022,4951907198,2327243,208799143,222572071,26161401,16397910,26005196
8478126,ᶠᴮᶦ Zuke,278547,ECH1,25,60,True,145287333,27010,1570512675,Wilderburg,14299929,167164263,85071730,31734406,18820467,9660730,11118988,689612824,3338,195553,195659,1361,280186267,148924350,97074174,463780437,173,3024736542,654,155273,23831716467,21944522764,17834294135,15944507238,8622266,522233267,889282743,69073167,42940827,45023248
8532169,WCKD,265959,ECH3,25,60,True,144689496,27010,763374822,Wilderburg,15542666,164868716,84381783,31734406,18820467,9752840,1298218,418123890,151,79243,374390,524,551182636,397444234,1298083307,4376914701,11,304600000,61,116056,10553034256,7970345090,7620563111,6380016976,3871891,462905937,256609766,11627568,4978582,27145978
1610741,Raihshtat,265959,ECH3,25,60,True,142983014,27010,564804996,League of Order,4722374,142983014,84349366,31732531,18820467,8080650,1415889,397234019,850,85980,259305,1129,1077503165,924992134,609692297,7546141667,4117,1409007339,297,165119,9636144429,8563108159,7176011231,6117899459,2115072,272918860,127672180,37591892,26407547,99183895
